workplace_id,census_no,institution_category_id,authority_id,language_id,gender_id,institution_types_id,grade_span_id,district_id,zeo_wp_id,deo_wp_id,name,address,phone
INS0018138,18138,ICID001,AUID02,SLID02,IGID03,ITID02,GSID04,DIS008,ZEO0000073,DEO0000277,KATTAIKADU.R.C.T.M.V.,"KATTAIKADU, KOTTANIVU",325687284
INS0018139,18139,ICID001,AUID02,SLID02,IGID03,ITID04,GSID01,DIS008,ZEO0000073,DEO0000277,OTTAPANNI ROMAN CATHOLIC TAMIL VIDYALAYA,MAIN STREET POONAPPITTIYA UDAPPU,326898872
INS0018140,18140,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS008,ZEO0000073,DEO0000277,WILPOTHAA BANDARANAYAKA V.,THARAWILLUWA BATHLU OYA,714416900
INS0018141,18141,ICID001,AUID02,SLID04,IGID03,ITID01,GSID06,DIS008,ZEO0000073,DEO0000280,PALLAMA NANDIMITHRA CENTRAL COLLEGE,PALLAMA,322051520
INS0018142,18142,ICID001,AUID02,SLID01,IGID03,ITID02,GSID06,DIS008,ZEO0000073,DEO0000280,WILPOTHA ANURA MAHA VIDYALAYA,WILPOTHA CHILAW,325632604
INS0018143,18143,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS008,ZEO0000073,DEO0000280,WENDAKADUWA K.V.,"ADAMMANA, PALLAMA",
INS0018144,18144,ICID001,AUID02,SLID01,IGID03,ITID02,GSID04,DIS008,ZEO0000073,DEO0000280,WATHUPOLA MAHA VIDYALAYA,WATHUPOLA PALLAMA,325687329
INS0018145,18145,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS008,ZEO0000073,DEO0000280,SERUKELE K.V.,SERUKELE,775816314
INS0018146,18146,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS008,ZEO0000073,DEO0000280,IHALA MANDALANA P.V.,KUMARAKATTUWA,
INS0018147,18147,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS008,ZEO0000073,DEO0000280,THAMARAKKULAMA KANISHTA VIDYALAYA,THAMARAKKULAMA SERUKELE,
INS0018148,18148,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS008,ZEO0000073,DEO0000280,IHALAKOLAELIYA VIDYALAYA,PALLAMA,
INS0018149,18149,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS008,ZEO0000073,DEO0000280,IHALA THAMMANA KANISHTA VIDYALAYA,IHALA THAMMANA KUMARAKATTUWA,325632566
INS0018150,18150,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS008,ZEO0000073,DEO0000280,KATUPOTHA K.V.,KATUPOTHA PALLAMA,718014564
INS0018152,18152,ICID001,AUID02,SLID01,IGID03,ITID02,GSID06,DIS008,ZEO0000073,DEO0000277,MUNDALAMA SINHALA M.V.,MUNDHALAMA,325749672
INS0018153,18153,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS008,ZEO0000073,DEO0000280,ANGUNAWILA K.V.,ANGUNAWILA MUNDEL,
INS0018154,18154,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS008,ZEO0000073,DEO0000280,BARANANKATTUWA K.V.,"BARANANKATTUWA, MUNDEL",325687304
INS0018155,18155,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS008,ZEO0000073,DEO0000277,NAWADANKULAMA K.V.,NAWADANKULAMA MANGALAYELIYA,
INS0018156,18156,ICID001,AUID02,SLID01,IGID03,ITID03,GSID02,DIS008,ZEO0000073,DEO0000277,MANGALAELIYA P.V.,"PUTTALAM ROAD, MANGALAYELIYA",
INS0018157,18157,ICID001,AUID02,SLID02,IGID03,ITID03,GSID03,DIS008,ZEO0000073,DEO0000277,MUNDEL TAMIL VIDYALAYA,MUNDEL,777357915
INS0018158,18158,ICID001,AUID02,SLID02,IGID03,ITID03,GSID03,DIS008,ZEO0000073,DEO0000280,KARUNGALICHOLAI TAMIL VIDYALAYA,"KARUNGALICHOLAI, MUNDEL",
INS0018159,18159,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS008,ZEO0000073,DEO0000277,MARICHCHIKATTUA P.V.,MANGALAELIYA,
INS0018160,18160,ICID001,AUID02,SLID01,IGID03,ITID02,GSID06,DIS008,ZEO0000073,DEO0000280,ANDIGAMA MADYA MAHA VIDYALAYA,ANDIGAMA,325687271
INS0018161,18161,ICID001,AUID02,SLID01,IGID03,ITID02,GSID04,DIS008,ZEO0000073,DEO0000278,MUDALAKKULIYA VIJAYA M.V.,MUDALAKKULIYA,726405227
INS0018162,18162,ICID001,AUID02,SLID02,IGID03,ITID02,GSID04,DIS008,ZEO0000073,DEO0000280,MATHWAKKULAM M M.V.,"MATHAWAKKULAM, AANDIKKULAM",
INS0018163,18163,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS008,ZEO0000073,DEO0000280,LIHINIGIRI KANISHTA VIDYALAYA,GALGHULIYA ANDIGAMA,
INS0018164,18164,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS008,ZEO0000073,DEO0000278,SANGATTIKULAMA SINHALA K.V.,"SANGATTIKULAMA, ANAMADUWA.",
INS0018165,18165,ICID001,AUID02,SLID02,IGID03,ITID02,GSID04,DIS008,ZEO0000073,DEO0000278,SANGATTIKULAMA MUSLIM K.V.,"SANGATTIKULAMA, ANAMADUWA.",
INS0018166,18166,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS008,ZEO0000073,DEO0000280,PUNAVITTIYA KANISTA V.,PUNAVITIYA ANDIGAMA,
INS0018167,18167,ICID001,AUID02,SLID03,IGID03,ITID03,GSID03,DIS008,ZEO0000073,DEO0000280,KAMMANDALUWA BILINGUAL K.V.,KAMMANDALUWA,325687359
INS0018168,18168,ICID001,AUID02,SLID04,IGID01,ITID01,GSID06,DIS008,ZEO0000074,DEO0000281,CHILAW ST. MARY'S COLLEGE,"PUTTLAM ROAD, CHILAW",322222390
INS0018169,18169,ICID001,AUID02,SLID04,IGID02,ITID01,GSID06,DIS008,ZEO0000074,DEO0000281,CHILAW CARMEL GIRL'S CENTRAL COLLEGE,"JETTY STREET, CHILAW",322222845
INS0018170,18170,ICID001,AUID02,SLID05,IGID03,ITID01,GSID04,DIS008,ZEO0000074,DEO0000281,CHILAW NAZRIYA CENTRAL COLLEGE,"PUTTLAM ROAD, CHILAW",322222805
INS0018171,18171,ICID001,AUID02,SLID02,IGID03,ITID02,GSID04,DIS008,ZEO0000074,DEO0000281,CHILAW ST. BERNADETTE'S COLLEGE,"ST.MARY'S ROAD,CHILAW",322222447
INS0018172,18172,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS008,ZEO0000074,DEO0000281,AMBAKANDAWILA ST. ROCHES SCHOOL,CHILAW,322055470
INS0018173,18173,ICID001,AUID02,SLID01,IGID01,ITID04,GSID01,DIS008,ZEO0000074,DEO0000281,BISHOP EDMOND PEIRIS PRIMARY SCHOOL,CHILAW,322222883
INS0018174,18174,ICID001,AUID02,SLID01,IGID02,ITID04,GSID01,DIS008,ZEO0000074,DEO0000281,ST. MARY'S PRIMARY BALIKA VIDYALAYA,CHILAW,322222823
INS0018175,18175,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS008,ZEO0000074,DEO0000281,EGODAWELLA ST. SEBASTIAN SCHOOL,CHILAW,322224570
INS0018176,18176,ICID001,AUID02,SLID01,IGID03,ITID02,GSID04,DIS008,ZEO0000074,DEO0000282,PANKULAWA NAWODYA M.V.,NALLADARANKATTUWA,323320599
INS0018177,18177,ICID001,AUID02,SLID01,IGID03,ITID02,GSID04,DIS008,ZEO0000074,DEO0000282,WIJAYA KATUPOTHA M.V.,CHILAW,
INS0018178,18178,ICID001,AUID02,SLID01,IGID03,ITID02,GSID04,DIS008,ZEO0000074,DEO0000282,BATTULUOYA M.V.,BATTULUOYA,
INS0018179,18179,ICID001,AUID02,SLID01,IGID03,ITID02,GSID04,DIS008,ZEO0000074,DEO0000282,HALAMBAWATAWANA M.V.,NALLADARANKATTUWA,322259188
INS0018180,18180,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS008,ZEO0000074,DEO0000282,ATHTHANGANAYA K.V.,NALLADARANKATTUWA,
INS0018181,18181,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS008,ZEO0000074,DEO0000282,MAHAMAELIYA K.V.,BATTULUOYA,323296844
INS0018183,18183,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS008,ZEO0000074,DEO0000282,MUTHUPANTHIYA K.V.,NALLADARANKATTUWA,776205750
INS0018185,18185,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS008,ZEO0000074,DEO0000282,KARUKKULIYA M.V.,RAJAKADALUWA,325689028
INS0018186,18186,ICID001,AUID02,SLID01,IGID03,ITID02,GSID04,DIS008,ZEO0000074,DEO0000282,BANGADENIYA M.V.,BANGADENIYA,325616254
INS0018187,18187,ICID001,AUID02,SLID02,IGID03,ITID03,GSID03,DIS008,ZEO0000074,DEO0000282,KARUKKUPANE TAMIL V.,BANGADENIYA,325685079
INS0018188,18188,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS008,ZEO0000074,DEO0000282,DEMATAPITIYA K.V.,BANGADENIYA,778959124
INS0018189,18189,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS008,ZEO0000074,DEO0000282,MANDALANA K.V.,KUMARAKATTUWA,
INS0018190,18190,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS008,ZEO0000074,DEO0000282,RAJAKADALUWA K.V.,RAJAKADALUWA,
INS0018191,18191,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS008,ZEO0000074,DEO0000282,ARACHCHIKATTUWA P.V.,ARACHCHIKATTUWA,322259566
INS0018192,18192,ICID001,AUID02,SLID02,IGID03,ITID03,GSID03,DIS008,ZEO0000074,DEO0000282,KUSALA TAMIL V.,BNGADENIYA,
INS0018193,18193,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS008,ZEO0000074,DEO0000282,COREAPURA K.V.,BANGADENIYA,322259245
INS0018194,18194,ICID001,AUID02,SLID01,IGID03,ITID03,GSID02,DIS008,ZEO0000074,DEO0000282,ELIVITIYA K.V.,KUMARAKATTUWA,
INS0018195,18195,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS008,ZEO0000074,DEO0000282,WELIPELESSA K.V.,ADIPPALA,
INS0018196,18196,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS008,ZEO0000074,DEO0000282,KOTTAPITIYA P.V.,BANGADENIYA,
INS0018198,18198,ICID001,AUID02,SLID01,IGID03,ITID02,GSID04,DIS008,ZEO0000074,DEO0000282,DHAMMALOKA K.V.,ADIPPALA,
INS0018199,18199,ICID001,AUID01,SLID04,IGID03,ITID01,GSID04,DIS008,ZEO0000074,DEO0000281,CHILAW ANANDA AUID01 SCHOOL,CHILAW,322222163
INS0018200,18200,ICID001,AUID02,SLID01,IGID03,ITID02,GSID04,DIS008,ZEO0000074,DEO0000281,WIJAYA M.V.,"WIJAYA MW, CHILAW",322222288
INS0018201,18201,ICID001,AUID02,SLID01,IGID03,ITID02,GSID04,DIS008,ZEO0000074,DEO0000281,KANJUKKULIYA ST. BENADICT K.V.,MUGUNUWATAWANA,322220555
INS0018202,18202,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS008,ZEO0000074,DEO0000281,SIRI SUJATHA MODEL SCHOOL,KAKKAPALLIYA,325613170
INS0018203,18203,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS008,ZEO0000074,DEO0000281,ILIPPADENIYA K.V.,ILIPPADENIYA,325719815
INS0018204,18204,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS008,ZEO0000074,DEO0000281,MERAWALA ST. JOSEPH'S VIDYALAYA,CHILAW,325677066
INS0018205,18205,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS008,ZEO0000074,DEO0000281,MUGUNUWATAWANA SRI BUDDHARAKKITHA V.,MUGUNUWATAWANA,
INS0018206,18206,ICID001,AUID02,SLID02,IGID03,ITID03,GSID03,DIS008,ZEO0000074,DEO0000281,SAWARANA MUSLIM VIDYALAYA,CHILAW,322220815
INS0018208,18208,ICID001,AUID02,SLID02,IGID03,ITID02,GSID04,DIS008,ZEO0000074,DEO0000281,SRI VADIVAMBIGAI HINDU COLLEGE,"MUNNESWARAM, CHILAW",322220847
INS0018209,18209,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS008,ZEO0000074,DEO0000281,MANAKKULAMA JUNIOR SCHOOL,KAKKAPALLIYA,322220507
INS0018211,18211,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS008,ZEO0000074,DEO0000281,BANDARAWATTA PRIMARY SCHOOL,KAKKAPALLIYA,
INS0018212,18212,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS008,ZEO0000074,DEO0000281,MUNNESWARAMA SINHALA PRIMARY SCHOOL,CHILAW,
INS0018213,18213,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS008,ZEO0000074,DEO0000281,SIPPIKALANA K.V.,MUGUNUWATAWANA,
INS0018216,18216,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS008,ZEO0000074,DEO0000281,THISSOGAMA MODEL PRIMARY SCHOOL,ILLIPPADENIYA,
INS0018217,18217,ICID001,AUID02,SLID01,IGID03,ITID02,GSID04,DIS008,ZEO0000074,DEO0000281,ARIYAGAMA SIDDHARTHA M.V.,MUGUNUWATAWANA,
INS0018218,18218,ICID001,AUID01,SLID04,IGID03,ITID01,GSID06,DIS008,ZEO0000074,DEO0000281,MADAMPE SENANAYAKA AUID01 SCHOOL,MADAMPE,322247628
INS0018219,18219,ICID001,AUID02,SLID04,IGID03,ITID02,GSID04,DIS008,ZEO0000074,DEO0000281,MADAMPE KARUKKUWA SUGATHANANDA M.V.,MADAMPE,322247572
INS0018220,18220,ICID001,AUID02,SLID01,IGID03,ITID02,GSID04,DIS008,ZEO0000074,DEO0000281,MADAMPE ST. SEBASTIANS COLLEGE,MADAMPE,322248643
INS0018221,18221,ICID001,AUID02,SLID01,IGID03,ITID02,GSID04,DIS008,ZEO0000074,DEO0000281,HERATH GUNARATHNA M.V.,GALMURUWA,322240963
INS0018222,18222,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS008,ZEO0000074,DEO0000281,THIMBIRIGASWELA JUNIOR SCHOOL,GALMURUWA,
INS0018223,18223,ICID001,AUID02,SLID02,IGID03,ITID02,GSID04,DIS008,ZEO0000074,DEO0000281,ALMISBAH MUSLIM M.V.,"OLD TOWN, MADAMPE",322248920
INS0018224,18224,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS008,ZEO0000074,DEO0000281,MUGUNUWATAWANA SENANAYAKA K.V.,MADAMPE,
INS0018225,18225,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS008,ZEO0000074,DEO0000281,SEMBUKATTIYA PRIMARY SCHOOL,MADAMPE,
INS0018226,18226,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS008,ZEO0000074,DEO0000281,SUDUWELLA MODEL PRIMARY SCHOOL,MADAMPE,322249420
INS0018227,18227,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS008,ZEO0000074,DEO0000281,PAMBALA VIDYALAYA,KAKKAPALLIYA,
INS0018228,18228,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS008,ZEO0000074,DEO0000281,GALMURUWA JUNIOR SCHOOL,GALMURUWA,
INS0018229,18229,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS008,ZEO0000074,DEO0000281,KADUPITI MADAMPE DHARMAPALA VIDYALAYA,MADAMPE,
INS0018230,18230,ICID001,AUID02,SLID01,IGID03,ITID01,GSID06,DIS008,ZEO0000074,DEO0000281,MEDAGAMA ABHAYA MODEL SCHOOL,PANIRENDAWA,322240242
INS0018231,18231,ICID001,AUID02,SLID01,IGID03,ITID02,GSID04,DIS008,ZEO0000074,DEO0000281,G.C.S.COREA M.V.,"KARAVITAGARA, CHILAW",323323402
INS0018232,18232,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS008,ZEO0000074,DEO0000281,KOKKAWILA K.V.,MUGUNUWATAWANA,322245911
INS0018233,18233,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS008,ZEO0000074,DEO0000281,MAHAGAMA K.V.,MUGUNUWATAWANA,
INS0018234,18234,ICID001,AUID02,SLID01,IGID03,ITID02,GSID04,DIS008,ZEO0000074,DEO0000281,C.W.W.KANNANGARA M.M.V.,"PULIYANKARA, MUGUNUWATAWANA",322060925
INS0018235,18235,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS008,ZEO0000074,DEO0000281,NANKADAWARA VIDYARTHA ADARSHA K.V.,WEERAKODIYANA,325710474
INS0018236,18236,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS008,ZEO0000074,DEO0000281,THAMBAGALLA PRIMARY SCHOOL,KAKKAPALLIYA,
INS0018237,18237,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS008,ZEO0000074,DEO0000281,ATHUWANA SENANAYAKE PRIMARY SCHOOL,MUGUNUWATAWANA,
INS0018238,18238,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS008,ZEO0000074,DEO0000281,PUNCHIWILATHTHAWA K.V.,MUGUNUWATAWANA,322058555
INS0018239,18239,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS008,ZEO0000074,DEO0000281,DEMATAPITIYA PRIMARY SCHOOL,KAKKAPALLIYA,
INS0018240,18240,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS008,ZEO0000074,DEO0000281,HEENAGARA PRIMARY SCHOOL,PANIRENDAWA,
INS0018241,18241,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS008,ZEO0000074,DEO0000281,DAMBAKELE PRIMARY SCHOOL,"KARAWITAGARA, CHILAW",
INS0018243,18243,ICID001,AUID01,SLID04,IGID01,ITID01,GSID04,DIS008,ZEO0000074,DEO0000284,WENNAPPUWA ST. JOSEPH VAZ COLLEGE,WENNAPPUWA,312255317
INS0018245,18245,ICID001,AUID02,SLID01,IGID02,ITID04,GSID01,DIS008,ZEO0000074,DEO0000284,HOLY FAMILY BALIKA PRIMARY SCHOOL,WENNAPPUWA,312257206
INS0018246,18246,ICID001,AUID02,SLID04,IGID02,ITID01,GSID06,DIS008,ZEO0000074,DEO0000284,WENNAPPUWA HOLY FAMILY BALIKA MAHA VIDYALAYA,WENNAPPUWA,312253324
INS0018247,18247,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS008,ZEO0000074,DEO0000284,ULHITIYAWA ST. FRANCIS XAVIER VIDYALAYA,ULHITIYAWA,312253402
INS0018248,18248,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS008,ZEO0000074,DEO0000284,ST. RITA'S COLLEGE,TALDEKA,312257720
INS0018250,18250,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS008,ZEO0000074,DEO0000284,DUMMALADENIYA BUDDHIST JUNIOR SCHOOL,WENNAPPUWA,
INS0018251,18251,ICID001,AUID02,SLID01,IGID03,ITID02,GSID04,DIS008,ZEO0000074,DEO0000284,ST. MARTIN DE PORES VIDYALAYA,WENNAPPUWA,312255144
INS0018253,18253,ICID001,AUID02,SLID01,IGID03,ITID02,GSID04,DIS008,ZEO0000074,DEO0000284,GONSALVEZ MAHA VIDYALAYA,BOLAWATHTHA,312259168
INS0018254,18254,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS008,ZEO0000074,DEO0000284,BORALESSA PRIMARY SCHOOL,BORALESSA LUNUWILA,313615893
INS0018255,18255,ICID001,AUID02,SLID01,IGID03,ITID02,GSID06,DIS008,ZEO0000074,DEO0000284,BORALESSA ST. ANNAS MAHA VIDYALAYA,BORALESSA LUNUWILA,312252102
INS0018256,18256,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS008,ZEO0000074,DEO0000284,KAMMALA ST. ODILIYA KANISHTA VIDYALAYA,WAIKKALA,312277729
INS0018257,18257,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS008,ZEO0000074,DEO0000284,WAIKKALA GOVERMENT SCHOOL,WAIKKALA,312272316
INS0018258,18258,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS008,ZEO0000074,DEO0000284,SINDATHRIYA SINDUKUMARI VIDYALAYA,SINDATHRIYA WAIKKALA,312276485
INS0018259,18259,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS008,ZEO0000074,DEO0000284,THABARAWILA JUNIOR SCHOOL,THABARAWILA WAIKKALA,718454525
INS0018260,18260,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS008,ZEO0000074,DEO0000284,GODELLA KANITU VIDYALAYA,GODALLA DANKOTUWA,718036326
INS0018261,18261,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS008,ZEO0000074,DEO0000284,GONAWILA ST. JOSEPH COLLEGE,GONAWILA DANKOTUWA,312265288
INS0018262,18262,ICID001,AUID02,SLID01,IGID03,ITID02,GSID06,DIS008,ZEO0000074,DEO0000284,NAINAMADAMA MAHA VIDYALAYA,NAINAMADAMA,312254590
INS0018263,18263,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS008,ZEO0000074,DEO0000284,NAINAMADAMA ST. MARYS PRIMARY SCHOOL,NAINAMADAMA,312249327
INS0018264,18264,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS008,ZEO0000074,DEO0000284,MIRISSANKOTUWA NIMALA MARIYA PRIMARY SCHOOL,MIRISSANKOTUWA NORTH LUNUWILA,
INS0018265,18265,ICID001,AUID02,SLID01,IGID03,ITID01,GSID06,DIS008,ZEO0000074,DEO0000284,KATUKENDA SRI SANGABODHI CENTRAL COLLEGE,KATUKENDA DANKOTUWA,312258711
INS0018266,18266,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS008,ZEO0000074,DEO0000284,NIMALA MARIYA VIDYALAYA,DUMMALAKOTUWA DANKOTUWA,
INS0018267,18267,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS008,ZEO0000074,DEO0000284,ETIYAWALA K.V.,DANKOTUWA,
INS0018269,18269,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS008,ZEO0000074,DEO0000284,JANKURAWELA VIDYALAYA,YOGIYANA,
INS0018270,18270,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS008,ZEO0000074,DEO0000284,DIKWELA PRIMARY SCHOOL,DIKWELA YOGIYANA,
INS0018271,18271,ICID001,AUID02,SLID01,IGID03,ITID02,GSID06,DIS008,ZEO0000074,DEO0000284,WEKADA MAHA VIDYALAYA,YOGIYANA,312299138
INS0018272,18272,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS008,ZEO0000074,DEO0000284,BUTHGAMPOLA GOVERMENT SCHOOL,IRABADAGAMA SADALANKAWA,
INS0018273,18273,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS008,ZEO0000074,DEO0000284,BUJJAMPOLA JUNIOR SCHOOL,BUJJAMPOLA DANKOTUWA,312259428
INS0018274,18274,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS008,ZEO0000074,DEO0000284,MELLAWA K.V.,MELLAWA LIHIRIYAGAMA,314937227
INS0018275,18275,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS008,ZEO0000074,DEO0000284,MOHOTTIMULLA PRIMARY SCHOOL,MOHOTTIMULLA DANKOTUWA,
INS0018276,18276,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS008,ZEO0000074,DEO0000284,HALDANDUWANA ROMAN CATHOLIC SCHOOL,HALDANDUWANA DANKOTUWA,315610392
INS0018277,18277,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS008,ZEO0000074,DEO0000284,HALDADUWANA BUDDHIST SCHOOL,HALDADUWANA DANKOTUWA,724141050
INS0018278,18278,ICID001,AUID02,SLID04,IGID03,ITID01,GSID06,DIS008,ZEO0000074,DEO0000284,LUNUWILA ANURUDDHA MADYA MAHA VIDYALAYA,LUNUVILA,312255726
INS0018279,18279,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS008,ZEO0000074,DEO0000284,LUNUWILA BUDDHIST PRIMARY SCHOOL,LUNUWILA,312245147
INS0018280,18280,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS008,ZEO0000074,DEO0000284,LUNUWILA ROMAN CATHALIC PRIMARY SCHOOL,LUNUWILA,
INS0018281,18281,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS008,ZEO0000074,DEO0000284,BANDIRIPPUWA KANISHTA VIDYALAYA,BANDIRIPPUWA LUNUWILA,312262156
INS0018282,18282,ICID001,AUID01,SLID04,IGID02,ITID01,GSID04,DIS008,ZEO0000074,DEO0000284,LUNUWILA BUDDHIST GIRLS' COLLEGE,"KIRIMATIYANA, LUNUWILA",312262533
INS0018283,18283,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS008,ZEO0000074,DEO0000284,KIRIMETIYANA SRI DHARMARAMA K.V.,KIRIMETIYANA LUNUWILA,312253789
INS0018284,18284,ICID001,AUID02,SLID01,IGID03,ITID02,GSID04,DIS008,ZEO0000074,DEO0000284,POTHUWATAWANA SRI JINARATHANA MAHA VIDYALAYA,POTHUWATAWANA,312257925
INS0018285,18285,ICID001,AUID02,SLID01,IGID03,ITID02,GSID04,DIS008,ZEO0000074,DEO0000283,MAHAWEWA SRI DARMARAMA MAHA VIDYALAYA,MAHAWEWA,322251734
INS0018286,18286,ICID001,AUID02,SLID01,IGID03,ITID02,GSID04,DIS008,ZEO0000074,DEO0000283,THODUWAWA ST. ANTHONY'S NAVODYA MAHA VIDYALAYA,THODUWAWA,322248301
INS0018287,18287,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS008,ZEO0000074,DEO0000283,MATTAKOTUWA KANISHTA VIDYALAYA,"MATTAKOTUWA, MAHAWEWA",322059020
INS0018288,18288,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS008,ZEO0000074,DEO0000283,MATTAKOTUWA WERALA KANISHTA VIDYALAYA,THODUWAWA,766094386
INS0018289,18289,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS008,ZEO0000074,DEO0000283,KOSWADIYA SARASWATHI VIDYALAYA,"KOSWADIYA, MAHAWEWA",322252931
INS0018290,18290,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS008,ZEO0000074,DEO0000283,IRANAWILA ST. PETER'S SCHOOL,"IRANAWILA, AMBAKADAWILA",775231313
INS0018291,18291,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS008,ZEO0000074,DEO0000283,KUDAWEWA BAUDDA KANISHTA VIDYALAYA,KUDAWEWA,778428750
INS0018292,18292,ICID001,AUID02,SLID04,IGID01,ITID01,GSID04,DIS008,ZEO0000074,DEO0000283,MARAVILA ST. XAVIER'S M.M.V.,MARAVILA,322254436
INS0018293,18293,ICID001,AUID02,SLID04,IGID02,ITID01,GSID06,DIS008,ZEO0000074,DEO0000283,MARAWILA HOLY FAMILY BALIKA MADYA MAHA VIDYALAYA,MARAWILA,322254324
INS0018294,18294,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS008,ZEO0000074,DEO0000283,THALWILA ST.THERESA K.V.,"THALWILA, MARAWILA",717249080
